"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-07-13","Jean-Paul Oury","@JP_O","#Bard est une IA bien supérieure à #ChatGPT, à peine né il a déjà lu Greta a tué Einstein et Greta a ressuscité Einstein et m'en a fait 1 résumé ... alors qu'à 6 mois l'autre continuait de délirer !  Peut-être que je vais l'employer pour rédiger Greta a pactisé avec Einstein^^","8","2"
"2023-07-27","Alain GOUDEY","@AlainGoudey"," Sergey Brin, co-fondateur de Google, revient dans les bureaux de Google pour sauver les efforts d'IA de l'entreprise. Son implication dans l'IA de Google s'est accélérée depuis le lancement de #ChatGPT d'OpenAI. Il est maintenant présent dans les bureaux de Google en…","26","4"
"1970-01-01","oih_ana","@NA","Voici 10 outils d'intelligence artificielle pour vous aider avec vos réseaux sociaux

1. ChatGPT - Partenaire de conversation IA
2. Ocoya - Gestionnaire de médias sociaux multilingue
3. Publier - Assistant complet des médias sociaux
4. Taplio - Constructeur de marque LinkedIn
5.…","42","7"
"2023-07-17","Jean-Marie CAVADA","@JeanMarieCAVADA","Après 9 mois de lune de miel, #ChatGPT commence à atterrir dans la réalité : la tres redoutée #FTC americaine commence (enfin!) à fouiller dans #OpenAI, « mère »
du robot. Notamment, au nom des consommateurs, elle exige des informations sur les #données 1/2","49","15"
"2023-07-15","Raphaël Le Corre","@RaphaelLeCorre"," Je remercie 
@pierrot2497
 sans qui je ne pourrais suivre ce #FCLUSC 

Mieux que ChatGPT : je pose une question, ça donne l’analyse tactique. 

Brillant de pertinence. 

Ça annonce une grosse saison de sa part sauf au quizz de 
@LaTavarn
 car 
@Chris_EGCF
 a décidé de lever le pied.","12","1"
"1970-01-01","Kaufman & Broad","@KaufmanetBroad","#MardiConseil  | ""Parlons immobilier” - Avec une étiquette énergétique majoritairement A ou B, les logements neufs sont synonymes de respect de l'environnement et d'économies d'énergie. Un bon #DPE valoriser votre #patrimoine tout en réduisant son empreinte carbone. ","29","1"
"2023-07-21","Michel Levy Provençal","@mikiane","En 9 mois, OpenAI a démontré deux choses. Elle est :
- la startup qui a créé le plus de valeur dans l’histoire en si peu de temps
- et en même temps celle qui en a détruit le plus en absorbant systématiquement son écosystème 

#ChatGPT #Schumpeter","16","3"
"1970-01-01","Thomasorus","@NA","Une pensée pour tous ces fils de chiens de chefs d'entreprise et de managers qui, incapable d'écrire correctement un paragraphe et d'identifier un texte de qualité, forcent des ""formations chatGPT"" à leurs salariés spécialisés dans la rédaction pour ""augmenter la productivité"".","12","2"
"2023-07-05","Audrey Tips","@audreytipsfr","#SEO  9 erreurs à éviter en référencement naturel
 Ne pas utiliser le ChatGPT
 Optimisation excessive du texte
 Manque de suivi dans le temps des meilleurs articles
 Oublier d’envoyer du trafic sur la page de manière régulière
.
#contentmarketing 
 
@conseilsmkg","7","2"
"2023-07-07","Statista FR","@statista_fr","Plus de 30 millions de personnes se sont inscrites sur #Threads en moins de 24 heures. L'alternative à #Twitter lancée par Meta a réussi à franchir la barre du million d'utilisateurs en 1 heure seulement. L'appli de microblogging a ainsi pulvérisé le record de ChatGPT.","13","19"
"2023-07-30","Barbie Pras","@Praska","Je viens de planifier un itinéraire avec pause sur chatgpt, hyper efficace, il m'a même conseillé des endroits que je connaissais déjà , on a discuté pour trouver la bonne pause .
Après il m'a dit de manger a une crêperie , qui existe pas. On dirait moi qui suggère des bons plans","13","0"
"2023-07-18","Romain Burrel","@RomainBurrel","Cher 
@SNCFConnect
, quand ton train à 26 min de retard et me fait rater ma correspondance. Que du coup, je me cogne 2:30 de retard à l'arrivée à ma destination et que ton site garantie30min, aussi sympa que ChatGPT, me dit ""y'a pas de retard"", je t'assure on a envie de tout casser","26","1"
"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-06-21","Yyov","@Disiz","L'IA ne s'arrêtent pas à ChatGPT

Au cours des 5 derniers jours :

EU AI Act
GPT-Engineer
Meta Voicebox
Assurance IA Adobe
AI Speech Classifier
Google Essayage Virtuel","414","83"
"2023-06-10","Jenaate","@By","Vu que j'suis un GRAND malade 

 J'ai passé des jours à tester les +200 plugins de chatGPT !

Voici le descriptif des 82 meilleurs plugins qui vont changer ta vie ! 

[THREAD] en évolution continue ","554","120"
"1970-01-01","Chat FTW","@ChatFTW","What upcoming UFC fights are you most excited about?

Ask ChatFTW, an advanced Sports AI: https://chatftw.com/?twclid=2-2q6zf5roy6vlnx99xujn3sz36","601","19"
"2023-06-21","Le théoricien","@letheoricien228","Mon patron m’a demandé si j’avais utilisé ChatGPT pour faire le travail. 

Je lui ai répondu que ChatGPT n’était que la partie immergée de l’iceberg","2700","280"
"2023-06-11","INFOMONEY™","@infomoneypro","ChatGPT, c'est de l'histoire ancienne.

Les extensions d'IA pour Chrome ouvrent désormais le bal ...

Voici 8 extensions Chrome qui utilisent l'IA pour vous faire économiser des HEURES de travail :","2100","429"
"2023-06-21","Frenchstartupper","@HuguesTrjs","Lancer sa boite en 2023 :

Boutique en ligne : Shopify

Email Marketing : Brevo

Automatisations : Zapier

Design : Canva

Communication : Slack

Paiements : Stripe/paypal

SEO : Ahrefs

Pubs : Google Ads

Création de contenu : ","2700","280"
"2023-06-28","DrSympa229","@LeMedecinSympa","J'ai fait un pitch au téléphone tout à l'heure pour une demande de partenariat.
Je finis et la personne me demande comment j'ai programmé Chat GPT pour qu'il me genere le texte. 

Je suis choqué 
Mon ego a pris un coup ","2100","429"
"2023-06-19","Agbomènou Sauvage","@lubaczeus","Je donne six exercices à résoudre à chatGPT, il résout le premier et me dit d’utiliser cette résolution pour faire les autres. La rébellion de l’IA a déjà commencé.","572","100"
"1970-01-01","Jari Huomo","@jarimh1984","Savor your coffee while your AI sidekick GPT-4 tackles your to-do list. The future of work is here ","31","5"
"2023-06-01","1m88 de Perfection","@1m88deperf","À deux doigts de citer Chat GPT dans les remerciements de mon mémoire","95","19"
"2023-06-09","Cerfia","@FR"," INSOLITE | Pour défendre son client, un avocat américain a fait appel à #ChatGPT, qui lui a fourni de faux procès que l'avocat a utilisé dans sa plaidoirie. 

Il n'est jamais allé vérifier les informations de l'IA.","194","24"
"2023-06-02","INFOMONEY™","@infomoneypro","Les meilleures alternatives à ChatGPT :

1. Google Bard
2. Perplexity AI
3. Poe AI
4. GPTGO
5. ChatSonic
6. Bing Chat
7. Vitalentum
8. AnonChatGPT
9. OraChat
10. BAI Chat
11. Phind AI
12. HuggingChat
13. NoowAI
14. ChatPDF
15. AnySummary
16. YouChat
17. Codeium
18. CapeChat","302","104"
"2023-06-29","Psyc(h)opywriter Email wizard","@Manwelitto","« Je t’apprends à faire 10k/mois en 20 jours »
Jean, au RSA

« Voici comment faire pour atteindre les 1000 followers en 1 mois »
Ursule, 40 followers en 3 ans

« Expert en IA je te montre comment  ton business »
Patrick, a utilisé ChatGPT une fois dans sa vie (c’était un mardi)","6300","651"
"2023-06-18","mhysa","@sunblonded","Elle s’était excusée avec CHATGPT de m’avoir ghostée une semaine MDRRRRR vous êtes sans cœur ça m’envoie loin","731","151"
"1970-01-01","Maddyness","@bymaddyness","J-2 pour candidater 
Vous êtes une startup retail e-commerce ?

Conscient du besoin de visibilité des entrepreneurs proposant une solution retail e-commerce, l’événement One to One Retail propose depuis 5 ans, un espace dédié aux startups.","114","22"
"2023-06-08","INFOMONEY™","@infomoneypro","GPT-4 coûte 20€ par mois (abonnement ChatGPT PLUS).

Mais ces 5 alternatives vous permettent d'utiliser GPT-4 gratuitement :

- Perplexity
- New Bing
- Poe
- Forefront
- Merlin

Voici tout ce qu'il faut savoir, y compris les liens ","711","110"
"2023-06-18","Papa Tito","@TitoMutyebele","Chat gpt pour les lettres de motivation ","59","1"
"2023-06-01","Valentin Chambraud","@VChambraud","8 IA que tu dois absolument connaître :

Créer des Reels : Fliki
Créer des vidéos : Kaiber
Créer des images : Midjourney
Créer un diapo : Tome App
Créer des GIF 3D : Leiapix
Créer de la musique : Soundraw
Créer des avatars : Anime AI
Créer des scripts : ChatGPT","717","127"
"2023-06-05","Jenaate","@By","Le [THREAD] GIGA bangers 

5 HACKS Pour tout CASSER avec chatGPT ""Plugin"" 

(BIG tuto à la du thread) ","31","4"
"2023-06-13","Anice Lajnef","@AniceLajnef","Elon Musk a détruit #Twitter. C'est devenu un tik tok irrespirable. Plus de débats, plus de sujets intéressants, plus de confrontations intellectuelles. Je ne parle même pas des nombreux threads artificiels qui pullulent et qui sentent le chatgpt à 100 km.
@elonmusk","68","18"
"2023-06-15","Skeyli charlonstone","@charlonstone3","Le bonheur n’est pas d’avoir ce que l’on désire mais d’apprécier ce que l’on a.   #ChatGPT","208","40"
"2023-06-21","La Page du Stoner","@lapagedustoner"," J’ai demandé à Chat GPT : 
Pourquoi la France devrait légaliser le cannabis ?  

Voici sa réponse ","1100","175"
"2023-06-26","German Swinger","@germanswinger75","J’affronterais Chat GPT au 100 mètres nage libre à l’occasion des JO de Paris 2024","29","20"
"2023-06-10","M.Noré_","@KouahHonor","Svp on compose le permis avec le téléphone ? C’est que mon chatgpt ne souffre de rien ","195","83"
"2023-06-22","sou","@goIden","la petite de mon baby-sitting a eu les félicitations pour les 3 trimestres et les parents arrêtent pas de me remercier alors qu’on a fait tous ses devoirs avec chat gpt ","118","5"
"2023-06-13","Campagnol tvl","@TvlCampagnol","Il paraît que LVMH va lancer ChatGPT Dans La Soie","16","4"
"2023-06-05","𝑳𝒂𝒅𝒚 𝑬𝒗𝒂𝒉","@mc_evah","Légui mane lane lay wax ChatGPT mima ligguey lo bamou khokh
Sama note rousnako effacer légui","335","7"
"2023-06-20","Campagnol tvl","@TvlCampagnol","Le plus grave inconvénient de l'IA ChatGPT c'est qu'elle est capable de faire des discours acceptables pour des maires qui ont un QI de 54","191","22"
"2023-06-01","Karmine Corp","@KarmineCorp","ChatGPT EST MORT ! 

L’intelligence artificielle inspirant succès et réussite est déjà dépassée !

Découvrez plutôt 6 bots qui vous conduiront tout droit vers l'échec :

Thread ","59","8"
"2023-06-14","AI EXPLORER","@AiExplorerFR","Google a crée MusicLM, un ChatGPT pour la musique.

Voici les 7 exemples fous de ce qu'il sait faire.","126","34"
"2023-06-09","BotStartt","@Botstartt","Commencez à gagner de l'argent en ligne avec 0€:

Site Web = Carrd  GRATUIT
Designer = Canva  GRATUIT
Espace de travail = Notion  GRATUIT
Automatisation = Automa  GRATUIT
Newsletter = Beehiiv  GRATUIT
Planification = Calendly  GRATUIT
Rédacteur = ChatGPT GRATUIT…","17000","2900"
"2023-06-16","German Swinger","@germanswinger75","Je vais courir un 100m contre Chat GPT dans le cadre des épreuves d’éducation physique au Baccalauréat 2023","441","83"
"2023-06-15","Gabriel Lantrac","@GLantrac","Après avoir planché sur l’un des sujets du bac philo proposés mercredi aux candidats, l’essayiste Raphaël Enthoven a obtenu la note de 20/20. ChatGPT, 11...

On peut dire que l'artificiel intelligent a vaincu l'intelligence artificielle, dans un combat complètement con.","214","28"
"2023-06-25","rynex","@20","Chat gpt une troisième candidature de Macron serait elle bonne pour la France ? 
Réponse : le plan de Macron étant de détruire la France donc non , économie , agriculture , indépendance énergetique , tout sera détruit 
C pas moi qui le dit ","134","19"
"1970-01-01","Iconicspeaker","@ss","The 50CAL Speaker
320Watts 
up to 78hr battery
340ft Bluetooth range
Guitar input
USB C+A charge ports to charge your devices in the wild
100+ reviews scoring ★★★★★

Shop now: https://store.thodio.com/products/2018-50-cal-a-box-the-original-ammo-can-speaker?variant=7447155245084&twclid=2-5n0k483kqfel0mychyjixt9wf…

#AmmoCanSpeaker #bluetoothspeaker #outdoors #adventure #tacticool","108","26"
"2023-06-26","𝐎𝐫𝐨𝐜𝐡𝐢","@_kjf_orochi_","ChatGPT littéralement en train de sauver mon rapport de comité de thèse, merci à toi princesse","38","14"
"2023-06-15","Monsieur Samovar","@m_samovar","Hier j'ai mis la table.
Chat GPT a pas été foutu de le faire.

Hein que je suis trop fort ? 

(Oui ceux qui savent savent.)","59","8"
"2023-06-06","b2v","@babaeldoctor","Jfjdjdjdjjd 18,75 à mon mémoire. J’espère vraiment trop trop que le crack qui a inventé chatGPT est entrain de se faire sucer sur une île paradisiaque dans les Maldives à l’heure où j’écris ce tweet","7","0"
"2023-06-01","Eric Dineur","@DineurEric","Cnews.
Essai de poésie sur sur Chatgpt. 
Les intervenants sont à juste titre consternés. 
Mais mettez ce connard de Laurent Alexandre à la poubelle, nom d'un chien !!!","284","7"
"2023-06-18","Noah Ewan | Auteur SFFF & Romance M/M","@Lecrivain_perdu","""J'avais pas d'inspiration pour mon scénario du coup j'ai demandé à chat gpt""

Mais pourquoi vous vous enlevez la partie la plus intéressante du métier comme ça ??","142","13"
"2023-06-19","Bad Demon Spirit","@regis_alenda","Apres sa victoire sur ChatGPT, Raphael Enthoven bat un enfant de 4 ans a un tournoi de boxe Française.","17","5"
"2023-06-03","VIDÉOS ABERRANTES","@vid_aberrantes","ChatGPT reçoit 65 millions de visites par jour.

Mais presque tout le monde est bloqué en mode débutant et ne profite pas de son véritable potentiel.

Copiez-collez ces 9 techniques avancées de ChatGPT qui vous feront économiser des heures par jour :","63","6"
"2023-06-27","Vincent Flibustier","@vinceflibustier","Vous en êtes où avec ChatGPT ? 

-> Jamais touché ? 
-> Chipoté un peu et puis c'est tout
-> Utilisé beaucoup au début et puis de moins en moins... (c'est mon cas)
-> Utilisé à fond encore aujourd'hui 
-> Autre ?","18","2"
"2023-06-16","Dévelopaspeur, le vrai","@Develo_pas_peur","Enfaîte #ChatGPT c'est une femme, tu lui pose une simple question, elle te répond avec des phrases qui durent 3 heures","125","35"
"2023-06-14","(''Seymour?'')","@SeymourDeViro","vous l'attendiez (non) encore plus que le match Enthoven/Chatgpt : ma réaction au bac philo.
alors.
pour la première et la dernière fois de ma carrière, miraculeux alignement des astres en série générale, vu que les DEUX sujets étaient en adéquation avec la façon dont je >","62","10"
"1970-01-01","theDeepView","@NA","ChatGPT has 100,000,000+ users.

But almost NO ONE is using it correctly. Subscribe to the Deep View AI newsletter to learn how for free.","39","4"
"2023-06-17","young jeune compte non fumeur","@youngjeune_off","Le génie français kylian Mbappé a battu Chat Gpt au foot  ","41","14"
"2023-06-07","Barda le Preux","@CreateurContenu","Suite à ses multiples insultes, diffamations et provocations, j'accepte d’affronter ChatGPT au bac de philo, et ce malgré mon âge (47 ans cette année) et bien que la dignité ne soit pas ma spécialité.","5200","981"
"2023-06-10","wolfje","@707BLAST","oh chatgpt ce batar il invente des citation carement jle questionne frr ta trouver la citation ou jla vois ds aucun bouquin etc et c pas il me dit je lai generer moi mm ??? alors que 2 ligne plutot il me dit voici une citation de ... ms mdr petit filou","31","3"
"2023-06-09","Princess Erika","@PrincessErikaPr","Entre ChatGpt, TikTok et autres plateformes j’ai vraiment peur pour nos enfants. À quoi les préparons-nous?
Je reste organique.","17","3"
